index,raw,x,y,angle
0,1.4670000076293945,8.982784318462403e-17,-1.4670000076293945,-90.0
1, 1.4470000267028809,0.006313708651541233,-1.4469862523055295,-89.75
2, 1.437000036239624,0.012540031827409655,-1.4369453196814583,-89.5
3, 1.430999994277954,0.01873121118769482,-1.4308773970368482,-89.25
4, 1.440999984741211,0.025148917409823078,-1.4407805134638947,-89.0
5, 1.440000057220459,0.0314134356980258,-1.4396573762019111,-88.75
6, 1.440000057220459,0.03769480706119432,-1.4395066051656533,-88.5
7, 1.430999994277954,0.04370061222851336,-1.430332562767959,-88.25
8, 1.406999945640564,0.04910358996330206,-1.406142839289546,-88.0
9, 1.3480000495910645,0.052922233590160614,-1.346960790405326,-87.75
10, 1.2710000276565552,0.055440242547704056,-1.2697903172607736,-87.5
11, 1.1740000247955322,0.05632632407370098,-1.1726480305003095,-87.25
12, 0.9300000071525574,0.04867243968027382,-0.9287254744645087,-87.0
13, 0.7950000166893005,0.04507076705904815,-0.7937213947555509,-86.75
14, 0.7929999828338623,0.04841149080317389,-0.7915208780144211,-86.5
15, 0.7929999828338623,0.051864680356784314,-0.7913021089988289,-86.25
16, 0.8119999766349792,0.05664225505036823,-0.8100219855028725,-86.0
17, 0.7979999780654907,0.05913857355039531,-0.7958056258351962,-85.75
18, 0.8050000071525574,0.06315957262209841,-0.8025184607856765,-85.5
19, 0.8040000200271606,0.06657780049822558,-0.8012386839665776,-85.25
20, 0.7979999780654907,0.06955028080091274,-0.7949633472261711,-85.0
21, 0.8029999732971191,0.07347579734335541,-0.799631330251593,-84.75
22, 0.8100000023841858,0.07763505976989558,-0.8062709230506242,-84.5
23, 0.8270000219345093,0.08285552915076308,-0.8228389864176502,-84.25
24, 0.8180000185966492,0.08550428489681969,-0.8135189289060223,-84.0
25, 0.8050000071525574,0.087637835034508,-0.8002153593790123,-83.75
26, 0.8050000071525574,0.09112858789285748,-0.7998253509262326,-83.5
27, 0.8029999732971191,0.09438252702005655,-0.7974339444170171,-83.25
28, 0.800000011920929,0.09749547617691377,-0.7940369331451298,-83.0
29, 0.800000011920929,0.10095917681307273,-0.7936039715693926,-82.75
30, 0.8080000281333923,0.10546516698594637,-0.8010874758827461,-82.5
31, 0.8080000281333923,0.10895955545498237,-0.8006196729650199,-82.25
32, 0.8080000281333923,0.11245186949114434,-0.8001366274027889,-82.0
33, 0.8050000071525574,0.11551156172923854,-0.7966693734683729,-81.75
34, 0.8199999928474426,0.12120371606906535,-0.810993000882779,-81.5
35, 0.8169999718666077,0.12428480223741512,-0.8074913262461983,-81.25
36, 0.8190000057220459,0.12811982776307432,-0.8089167565990159,-81.0
37, 0.8159999847412109,0.1311659310799852,-0.8053890200527799,-80.75
38, 0.8140000104904175,0.13434875290200984,-0.8028364899978541,-80.5
39, 0.8199999928474426,0.13886659194491827,-0.8081559613783775,-80.25
40, 0.8169999718666077,0.14187055626856984,-0.804587906504991,-80.0
41, 0.8230000138282776,0.14644754038562455,-0.8098655077704853,-79.75
42, 0.8240000009536743,0.15016207317932284,-0.8102020447704036,-79.5
43, 0.8220000267028809,0.15332276257990893,-0.8075742531646249,-79.25
44, 0.824999988079071,0.1574174189110291,-0.8098424146424149,-79.0
45, 0.8270000219345093,0.16133970058654862,-0.8111094484065154,-78.75
46, 0.8199999928474426,0.1634817047961111,-0.8035382507801125,-78.5
47, 0.8190000057220459,0.16678259534905276,-0.8018382475670173,-78.25
48, 0.8429999947547913,0.175269554268831,-0.8245784222880097,-78.0
49, 0.8859999775886536,0.18798941277542414,-0.8658267384248686,-77.75
50, 1.2860000133514404,0.27834134641418096,-1.2555166781911924,-77.5
51, 1.715999960899353,0.37871678986748336,-1.673687383856092,-77.25
52, 2.4489998817443848,0.5509051054863998,-2.3862321734343097,-77.0
53, 2.4590001106262207,0.5636037866337897,-2.3935397042355113,-76.75
54, 2.4619998931884766,0.5747424608785843,-2.393974640158767,-76.5
55, 2.4679999351501465,0.5866087668471,-2.3972721653077382,-76.25
56, 2.4709999561309814,0.5977889934139027,-2.397600697062066,-76.0
57, 2.4760000705718994,0.6094755709112926,-2.39981580083439,-75.75
58, 2.486999988555908,0.6226950672180243,-2.4077831705407835,-75.5
59, 2.4769999980926514,0.6306490252194772,-2.3953727888453433,-75.25
60, 2.434999942779541,0.6302243600148935,-2.352029331743162,-75.0
61, 2.4170000553131104,0.6357464598939995,-2.331891015059629,-74.75
62, 2.4100000858306885,0.6440445092858531,-2.3223494749418467,-74.5
63, 2.36299991607666,0.6414137602509815,-2.2742816429675106,-74.25
64, 2.109999895095825,0.5815947918583588,-2.028262077589488,-74.0
65, 2.1470000743865967,0.6007929139400678,-2.0612271087814302,-73.75
66, 2.433000087738037,0.6910093585835929,-2.3328084990592752,-73.5
67, 2.4149999618530273,0.6959939765500107,-2.3125347998151784,-73.25
68, 2.305000066757202,0.6739167989038253,-2.2042825263350267,-73.0
69, 1.6180000305175781,0.4798042773602044,-1.5452222992766238,-72.75
70, 1.593999981880188,0.4793250389610787,-1.520224802211502,-72.5
71, 1.6019999980926514,0.48839260646139093,-1.525738069211981,-72.25
72, 1.6239999532699585,0.5018435844245377,-1.5445157380204189,-72.0
73, 1.715000033378601,0.5370759385726002,-1.6287340331358473,-71.75
74, 2.0320000648498535,0.6447630823923076,-1.926993728877647,-71.5
75, 2.125999927520752,0.683380279936831,-2.013173386673811,-71.25
76, 2.0139999389648438,0.6556942432056105,-1.9042743535471498,-71.0
77, 1.5809999704360962,0.5212409004135242,-1.4926047133300349,-70.75
